"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"San Marino","SMR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.58009013","25.32763464","26.13423833","24.67291528","22.44813989","21.62645464","20.93394109","19.96930564","19.52321598","18.96939145","17.70239233","17.53380803","16.91471814","17.71295821","18.18943122","18.92069102","18.79042832","","",
"Somalia","SOM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.60838835","28.48382153","23.8314758","24.97764346","27.29331133","29.81834508","32.84015751","34.71287412","35.09534585","35.14038057","36.39816326","36.39939723","35.43021771","37.86663777","39.94474862","40.58773461","40.50330103","","",
"Sub-Saharan Africa (excluding high income)","SSA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4383777164292","33.3228501073498","35.460883852932","37.1756474809555","34.4075573053439","34.8419918724585","36.3441050663094","36.5997502390102","38.0900586337356","34.9275774969394","33.4965904692305","33.1199463657629","33.4413271609925","35.6240387359837","35.939247639758","35.8377841887078","36.7518033225755","","",
"South Sudan","SSD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4174107588849","33.2973237290241","35.4264394003992","37.1440958698303","34.3804217516287","34.8169686978224","36.3194393033691","36.5803376706285","38.0766228534607","34.9170225782422","33.4822232324477","33.1070530060044","33.4235456574413","35.6059526011056","35.9215212360078","35.8194620908421","36.7269983761682","","",
"Small states","SST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1059058762967","29.5828490165797","29.4912775651374","27.515215822261","26.9936394128454","26.7841767396185","26.9393863235296","27.8120982458356","28.4329658823268","28.8082589948405","26.6007946535013","26.1528946757933","24.7299571891719","23.8978898559258","23.1746663150453","22.3386087287754","23.1321461775864","","",
"Sao Tome and Principe","STP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6031215","35.32688216","36.250922","28.83883399","31.63227177","29.73043181","33.64586028","29.98534325","25.29516719","23.33128134","21.00821314","19.44395936","17.78489964","14.25523565","14.9583355","16.1161631","14.40314743","","",
"Suriname","SUR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.35878823","22.78228173","19.91434235","19.89939232","18.11278673","18.12697093","17.07370478","18.50431126","21.53541231","20.35905268","21.37378945","23.81324445","24.2806166","24.38235195","24.93709849","20.23735586","21.82023742","","",
"Slovak Republic","SVK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83896715","10.9041392","11.01689146","12.21277782","20.91347924","23.60951903","26.58822798","27.37032688","21.02014631","22.41773946","22.80061338","23.57159026","23.23309017","23.32164983","18.007931","18.44357352","17.82929568","","",
"Slovenia","SVN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.47086477","12.15626098","13.01935512","12.27351174","13.63123589","12.63994505","12.77988825","12.64016336","12.19664236","12.45996612","12.45486407","12.98344605","12.49877718","12.00222396","","",
"Sweden","SWE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.46247736","17.12280948","16.83558559","16.38013203","16.74887051","17.11302165","17.03516555","16.94321208","16.92032356","16.90623513","16.94122609","15.04334353","15.40425405","15.53537719","15.5109048","15.48625861","15.24386699","","",
"Eswatini","SWZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52517986","18.51378764","18.26089765","15.99360304","16.01428764","14.83031864","13.87979769","13.70069566","12.0065961","12.29750613","10.77401233","10.67420929","12.08641682","11.75133364","11.5468605","11.37612927","9.89895648","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.63039002","15.42054862","13.38859314","10.48925724","8.18608754","7.05343978","5.85289846","5.82215244","6.3890744","5.88632556","4.09781475","4.81072227","2.45586451","2.18744378","2.20857001","2.48362945","2.08418592","","",
"Syrian Arab Republic","SYR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.32570584","58.37926789","54.17683372","51.75325266","52.02946827","49.49593791","51.46213041","51.92124744","53.01201478","54","54","53.37520304","53.69127815","","","","","","",
"Turks and Caicos Islands","TCA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.21625996","58.26092795","64.73538541","47.41553034","51.01406777","56.22251157","63.66035837","64.91826706","68.81594788","65.01296953","67.58454133","60.77016029","64.05858548","49.73272737","52.3256217","56.44644876","61.15595337","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7389279483372","58.6624978688677","57.8377126263736","55.9610184534879","54.4994197229832","54.4966778760546","52.3562709190421","48.4028877491117","45.6168892486758","42.6197307303666","41.174660716516","40.8087443760362","39.6809789007727","38.5144345164472","36.8693845113627","35.5213763120264","36.16752936878","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5716475203501","30.5207095605033","29.2183435467404","29.4142234868539","31.1153991947663","30.5197758027877","30.1328457458066","29.8009947152802","28.7526365121061","29.060685759563","30.0752551139556","30.56803309529","30.6982750014701","31.6082105043261","32.3270547859764","33.2031559488414","33.400656959502","","",
"Togo","TGO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.64199351","73.86713464","73.10753376","71.56254419","68.44591207","66.73903486","64.38989108","62.36872897","61.9046137","62.98829368","62.59411905","61.97325768","57.75821823","55.37058924","54.08026467","54.534586","50.41664978","","",
"Thailand","THA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.18558859","33.98860829","27.89708315","27.16780098","26.40884999","27.58306122","17.65686181","14.81379391","14.70176187","15.90249019","14.49737975","13.00871318","13.42186763","12.54023248","12.85608089","12.50940436","12.11388242","","",
"Tajikistan","TJK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.15172189","76.50809623","78.17628253","73.30263156","71.73569284","66.09986218","68.7929129","70.61388371","68.58421367","69.63989137","70.43351631","62.54403505","63.93474284","63.80048429","61.60350638","63.06299994","66.05616253","","",
"Turkmenistan","TKM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.01389275","61.30790191","61.23464985","63.69928524","72.19020154","73.82786398","76.42288587","68.99676054","78.47992514","70.73177195","70.99907302","68.97085976","68.28610671","66.84680144","68.20839161","71.0713801","76.19281773","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3516700405962","43.5254862864692","42.91410587069","42.6277842048241","41.5213181373472","41.2006970083759","39.845755793938","38.2313600882937","34.7994646189828","33.7866586634827","39.6877136358958","38.4619079265121","37.7872390274612","37.5525093821829","37.97473414538","36.033881891449","37.4318458552464","","",
"Timor-Leste","TLS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.47540964","40.93309063","34.59955829","33.20261614","22.02326486","18.36952491","11.52039429","8.85246729","11.57354922","9.95164049","9.48989158","8.57969816","9.09756353","8.2978889","8.87931948","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9017298968754","52.7948505263873","50.894896146829","50.2606533778138","50.0837122123755","51.0848303026761","49.0015049044736","48.4139292707803","48.1714981677306","48.1745359970881","50.9612900758693","49.5651018071154","50.3444907346845","48.0786481069297","44.3655218125445","46.3916903731447","44.5522265673844","","",
"Tonga","TON","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.87996094","14.89852825","15.22489594","15.90369801","12.43517022","13.21245435","9.87966264","12.34185834","9.83283955","15.16294623","11.54514815","13.69606214","10.9975143","13.87099062","11.4177394","12.50505056","10.97578726","","",
"South Asia (IDA & IBRD)","TSA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9877168329754","71.2849224002965","70.1633044879111","71.2293892909376","70.5575101969204","71.4581793928409","71.286590099911","69.9565897678574","68.6084471664162","66.580703098412","65.2821734562963","62.5082041198397","62.9715265301297","67.9892792013496","66.4373412489768","64.6643233000051","64.4760498489452","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4174107588849","33.297323729024","35.4264394003992","37.1440958698302","34.3804217516286","34.8169686978224","36.3194393033691","36.5803376706285","38.0766228534607","34.9170225782422","33.4822232324477","33.1070530060044","33.4235456574413","35.6059526011056","35.9215212360078","35.8194620908422","36.7269983761682","","",
"Trinidad and Tobago","TTO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34596589","51.31229147","52.29107128","48.58800853","52.95002708","46.24843892","49.32534382","49.28340152","46.72007369","47.51134195","46.56762084","44.82600338","44.68583753","43.17285233","42.83136351","41.30602091","40.08087154","","",
"Tunisia","TUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.62986152","39.44774015","40.20476558","40.89639902","41.5186052","42.11570363","42.67474416","42.86813332","42.79279269","42.52130027","42.10583129","41.58300107","40.97820706","39.06398655","38.00471071","39.56750809","39.90196245","","",
"Turkey","TUR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.90579739","23.43207016","20.3207681","18.9306871","20.18247623","24.17810876","23.64795817","23.88483686","19.18179428","14.50803327","16.87174732","15.8951079","15.93199054","16.92666614","17.72511527","16.94832914","16.46612089","","",
"Tuvalu","TUV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10396336","0.69378424","1.18897814","1.1926457","1.40251887","1.26229515","0.74973847","1.04145203","1.19461043","0.82393289","0.64515752","0.79444308","0.81225596","0.76781017","0.71258629","0.27304267","0.66553863","","",
"Tanzania","TZA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.69338373","41.65886963","43.2391148","40.60002739","37.87033003","34.11226241","26.00000787","28.73893786","32.91810061","35.01239124","31.89402853","31.43828441","24.69026856","24.09046828","25.98152826","25.82907323","21.89363217","","",
"Uganda","UGA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7473237","34.37197637","32.06518823","30.73146204","34.63413471","36.92829743","38.43847029","38.91434786","39.27514016","37.24509628","33.1338154","37.36188448","42.44776758","40.14643396","39.55333918","40.70306305","40.31956712","","",
"Ukraine","UKR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.39071572","47.16529479","45.11745394","41.02519292","41.40994338","37.95809498","36.13413419","36.46120043","37.78990249","37.4074447","40.83973021","46.31325629","43.94114963","45.45864224","52.19224753","53.97620882","54.33840332","","",
"Upper middle income","UMC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7873720585896","45.3306701388711","44.4954348732019","43.2186734346497","42.1515482990392","41.5118410306519","40.1046228061586","38.124840946147","35.9762987917989","35.3809953018621","37.5782333184937","37.0006852346979","36.558770574873","36.1725760703171","35.7172201365375","34.5947635723898","35.49072655271","","",
"Uruguay","URY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.16624877","24.06352597","21.6940837","21.35738623","24.29682928","25.94164456","23.46732813","23.12892236","22.9716296","20.86977129","20.52012753","19.42996437","18.46425284","17.69318849","17.09515974","16.9207073","17.37109192","","",
"United States","USA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.46773895","14.74140123","14.3141913","14.16207265","13.92630234","13.85568348","13.45416481","13.44516062","13.11278164","12.46465367","12.20406904","12.20424199","12.03957838","11.92976627","11.47485333","11.13559489","11.0866775","","",
"Uzbekistan","UZB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6684977","53.85476371","54.83391794","51.54818949","51.59768473","49.5977685","49.02212696","51.60459589","49.2315238","49.44722","46.52989319","46.06981236","47.05804677","46.61972649","45.4099018","48.4617076","52.24782443","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.91053736","17.87903619","17.76753863","19.23151656","20.99155217","21.61334559","22.97921621","23.93370151","22.30629316","21.38889663","20.85232669","21.75065185","20.65228752","21.20327807","22.11894176","20.87663761","20.50078196","","",
"Venezuela, RB","VEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.75338753","47.988826","49.75262708","49.35751359","47.23758856","45.70100329","42.96752296","42.01870621","42.64691604","42.78722532","42.91858595","38.71817157","34.45386036","33.74415139","29.78271641","28.24469172","39.95965063","","",
"British Virgin Islands","VGB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.19170457","31.60926543","37.14353562","37.14429038","37.31028069","37.26836177","37.33816132","37.30263604","37.18603113","37.26035086","37.42028267","37.4077539","40.77892402","41.26946275","41.72226993","43.47938613","44.5728191","","",
"Vanuatu","VUT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55214106","7.43144841","8.58372718","9.62883033","9.40912943","9.79648989","9.12537472","9.42826094","8.96869228","8.95444807","8.85383456","8.49025121","8.01056413","7.25230928","8.84150068","7.56907636","8.41932455","","",
"World","WLD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1131385570814","18.763640936557","18.2587424194175","18.3154996671775","18.2636104698104","18.4783827298595","18.6021631326035","18.6665433776785","18.7200752841885","18.1228931201177","18.926549738934","19.0238208023299","19.0763444495127","19.4015304726067","19.1373572684443","18.6941491706188","18.5574542307198","","",
"Samoa","WSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.95381296","13.98672667","13.21823619","14.38173985","12.97449838","13.04202408","12.81250659","13.07624289","14.2497481","12.54660412","12.61319625","12.28513417","13.89278267","11.06363609","10.99038591","11.5008948","11.88112415","","",
"Kosovo","XKX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.49330295","44.62617882","46.67703414","54.26418936","60.45805963","64.78065709","65.89186842","69.15579694","68.61846067","74.21583609","74.01690072","72.48512737","71.61328413","74.58348086","76.41697531","80.95723796","","","",
"South Africa","ZAF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.11971651","14.33454832","14.00327622","13.43925335","12.86045263","12.3554405","11.76992365","11.03700241","10.13872796","9.25311975","8.50645768","8.39882755","8.12133136","8.06510596","7.90544882","7.69854693","7.75091387","","",
"Zambia","ZMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.59008117","26.75356702","24.36344478","23.69815354","25.01428953","31.45973064","32.56931865","33.16505674","35.06565417","25.94079499","24.46971788","21.57601828","17.4267317","11.4058097","13.80926944","12.24053941","12.11791117","","",
"Zimbabwe","ZWE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.47750189","40.19565062","35.48447491","30.21612346","24.77990558","25.78641758","21.24270783","","",
